year,month,day,hour,minute,second,millisecond,value
2016,9,12,12,0,8,676,0.05
2016,9,12,12,0,8,680,0.03
2016,9,12,12,0,8,684,0.015
2016,9,12,12,0,8,688,0.035
2016,9,12,12,0,8,692,0.035
2016,9,12,12,0,8,696,0.045
2016,9,12,12,0,8,700,0.055
2016,9,12,12,0,8,704,0.035
2016,9,12,12,0,8,708,0.025
2016,9,12,12,0,8,712,0.035
2016,9,12,12,0,8,716,0.02
2016,9,12,12,0,8,720,0.035
2016,9,12,12,0,8,724,0.045
2016,9,12,12,0,8,728,0.025
2016,9,12,12,0,8,732,0.03
2016,9,12,12,0,8,736,0.06
2016,9,12,12,0,8,740,0.03
2016,9,12,12,0,8,744,0.035
2016,9,12,12,0,8,748,0.04
2016,9,12,12,0,8,752,0.045
2016,9,12,12,0,8,756,0.03
2016,9,12,12,0,8,760,0.025
2016,9,12,12,0,8,764,0.035
2016,9,12,12,0,8,768,0.025
2016,9,12,12,0,8,772,0.05
2016,9,12,12,0,8,776,0.05
2016,9,12,12,0,8,780,0.04
2016,9,12,12,0,8,784,0.03
2016,9,12,12,0,8,788,0.04
2016,9,12,12,0,8,792,0.06
2016,9,12,12,0,8,796,0.03
2016,9,12,12,0,8,800,0.02
2016,9,12,12,0,8,804,0.025
2016,9,12,12,0,8,808,0.015
2016,9,12,12,0,8,812,0.025
2016,9,12,12,0,8,816,0.03
2016,9,12,12,0,8,820,0.025
2016,9,12,12,0,8,824,0.015
2016,9,12,12,0,8,828,0.015
2016,9,12,12,0,8,832,0.03
2016,9,12,12,0,8,836,0.015
2016,9,12,12,0,8,840,0.025
2016,9,12,12,0,8,844,0
2016,9,12,12,0,8,848,0
2016,9,12,12,0,8,852,0
2016,9,12,12,0,8,856,0.03
2016,9,12,12,0,8,860,0.02
2016,9,12,12,0,8,864,0.015
2016,9,12,12,0,8,868,0.02
2016,9,12,12,0,8,872,0.01
2016,9,12,12,0,8,876,0.025
2016,9,12,12,0,8,880,0.01
2016,9,12,12,0,8,884,0.005
2016,9,12,12,0,8,888,0.015
2016,9,12,12,0,8,892,0.025
2016,9,12,12,0,8,896,0.015
2016,9,12,12,0,8,900,0.03
2016,9,12,12,0,8,904,0.03
2016,9,12,12,0,8,908,0.02
2016,9,12,12,0,8,912,0.04
2016,9,12,12,0,8,916,0.03
2016,9,12,12,0,8,920,0.015
2016,9,12,12,0,8,924,0.03
2016,9,12,12,0,8,928,0.025
2016,9,12,12,0,8,932,0.025
2016,9,12,12,0,8,936,0.025
2016,9,12,12,0,8,940,0.03
2016,9,12,12,0,8,944,0.045
2016,9,12,12,0,8,948,0.035
2016,9,12,12,0,8,952,0.045
2016,9,12,12,0,8,956,0.025
2016,9,12,12,0,8,960,0.025
2016,9,12,12,0,8,964,0.02
2016,9,12,12,0,8,968,0.045
2016,9,12,12,0,8,972,0.01
2016,9,12,12,0,8,976,0.025
2016,9,12,12,0,8,980,0.015
2016,9,12,12,0,8,984,0.015
2016,9,12,12,0,8,988,0.035
2016,9,12,12,0,8,992,0.02
2016,9,12,12,0,8,996,0
2016,9,12,12,0,9,0,0
2016,9,12,12,0,9,4,0.01
2016,9,12,12,0,9,8,0
2016,9,12,12,0,9,12,0.015
2016,9,12,12,0,9,16,0.005
2016,9,12,12,0,9,20,0.005
2016,9,12,12,0,9,24,0.015
2016,9,12,12,0,9,28,0
2016,9,12,12,0,9,32,0
2016,9,12,12,0,9,36,0.005
2016,9,12,12,0,9,40,0
2016,9,12,12,0,9,44,0
2016,9,12,12,0,9,48,0
2016,9,12,12,0,9,52,-0.03
2016,9,12,12,0,9,56,-0.01
2016,9,12,12,0,9,60,-0.025
2016,9,12,12,0,9,64,0.015
2016,9,12,12,0,9,68,0.005
2016,9,12,12,0,9,72,0
2016,9,12,12,0,9,76,0.015
2016,9,12,12,0,9,80,0.01
2016,9,12,12,0,9,84,0
2016,9,12,12,0,9,88,0.015
2016,9,12,12,0,9,92,0.03
2016,9,12,12,0,9,96,0.035
2016,9,12,12,0,9,100,0.035
2016,9,12,12,0,9,104,0.045
2016,9,12,12,0,9,108,0.055
2016,9,12,12,0,9,112,0.085
2016,9,12,12,0,9,116,0.065
2016,9,12,12,0,9,120,0.09
2016,9,12,12,0,9,124,0.085
2016,9,12,12,0,9,128,0.06
2016,9,12,12,0,9,132,0.07
2016,9,12,12,0,9,136,0.085
2016,9,12,12,0,9,140,0.13
2016,9,12,12,0,9,144,0.16
2016,9,12,12,0,9,148,0.175
2016,9,12,12,0,9,152,0.26
2016,9,12,12,0,9,156,0.35
2016,9,12,12,0,9,160,0.33
2016,9,12,12,0,9,164,0.26
2016,9,12,12,0,9,168,0.15
2016,9,12,12,0,9,172,-0.065
2016,9,12,12,0,9,176,-0.35
2016,9,12,12,0,9,180,-0.58
2016,9,12,12,0,9,184,-0.675
2016,9,12,12,0,9,188,-0.66
2016,9,12,12,0,9,192,-0.535
2016,9,12,12,0,9,196,-0.38
2016,9,12,12,0,9,200,-0.225
2016,9,12,12,0,9,204,-0.12
2016,9,12,12,0,9,208,-0.055
2016,9,12,12,0,9,212,0.02
2016,9,12,12,0,9,216,0.04
2016,9,12,12,0,9,220,0.04
2016,9,12,12,0,9,224,0.07
2016,9,12,12,0,9,228,0.065
2016,9,12,12,0,9,232,0.085
2016,9,12,12,0,9,236,0.065
2016,9,12,12,0,9,240,0.09
2016,9,12,12,0,9,244,0.075
2016,9,12,12,0,9,248,0.06
2016,9,12,12,0,9,252,0.07
2016,9,12,12,0,9,256,0.075
2016,9,12,12,0,9,260,0.075
2016,9,12,12,0,9,264,0.08
2016,9,12,12,0,9,268,0.085
2016,9,12,12,0,9,272,0.065
2016,9,12,12,0,9,276,0.095
2016,9,12,12,0,9,280,0.095
2016,9,12,12,0,9,284,0.09
2016,9,12,12,0,9,288,0.095
2016,9,12,12,0,9,292,0.105
2016,9,12,12,0,9,296,0.11
2016,9,12,12,0,9,300,0.11
2016,9,12,12,0,9,304,0.115
2016,9,12,12,0,9,308,0.105
2016,9,12,12,0,9,312,0.12
2016,9,12,12,0,9,316,0.13
2016,9,12,12,0,9,320,0.115
2016,9,12,12,0,9,324,0.12
2016,9,12,12,0,9,328,0.115
2016,9,12,12,0,9,332,0.125
2016,9,12,12,0,9,336,0.12
2016,9,12,12,0,9,340,0.14
2016,9,12,12,0,9,344,0.135
2016,9,12,12,0,9,348,0.165
2016,9,12,12,0,9,352,0.145
2016,9,12,12,0,9,356,0.125
2016,9,12,12,0,9,360,0.12
2016,9,12,12,0,9,364,0.145
2016,9,12,12,0,9,368,0.135
2016,9,12,12,0,9,372,0.15
2016,9,12,12,0,9,376,0.145
2016,9,12,12,0,9,380,0.145
2016,9,12,12,0,9,384,0.15
2016,9,12,12,0,9,388,0.15
2016,9,12,12,0,9,392,0.155
2016,9,12,12,0,9,396,0.135
2016,9,12,12,0,9,400,0.145
2016,9,12,12,0,9,404,0.15
2016,9,12,12,0,9,408,0.135
2016,9,12,12,0,9,412,0.14
2016,9,12,12,0,9,416,0.15
2016,9,12,12,0,9,420,0.165
2016,9,12,12,0,9,424,0.15
2016,9,12,12,0,9,428,0.16
2016,9,12,12,0,9,432,0.16
2016,9,12,12,0,9,436,0.18
2016,9,12,12,0,9,440,0.175
2016,9,12,12,0,9,444,0.17
2016,9,12,12,0,9,448,0.165
2016,9,12,12,0,9,452,0.15
2016,9,12,12,0,9,456,0.175
2016,9,12,12,0,9,460,0.18
2016,9,12,12,0,9,464,0.17
2016,9,12,12,0,9,468,0.145
2016,9,12,12,0,9,472,0.12
2016,9,12,12,0,9,476,0.14
2016,9,12,12,0,9,480,0.155
2016,9,12,12,0,9,484,0.145
2016,9,12,12,0,9,488,0.155
2016,9,12,12,0,9,492,0.135
2016,9,12,12,0,9,496,0.14
2016,9,12,12,0,9,500,0.135
2016,9,12,12,0,9,504,0.13
2016,9,12,12,0,9,508,0.125
2016,9,12,12,0,9,512,0.11
2016,9,12,12,0,9,516,0.11
2016,9,12,12,0,9,520,0.11
2016,9,12,12,0,9,524,0.12
2016,9,12,12,0,9,528,0.11
2016,9,12,12,0,9,532,0.125
2016,9,12,12,0,9,536,0.105
2016,9,12,12,0,9,540,0.095
2016,9,12,12,0,9,544,0.11
2016,9,12,12,0,9,548,0.11
2016,9,12,12,0,9,552,0.1
2016,9,12,12,0,9,556,0.08
2016,9,12,12,0,9,560,0.09
2016,9,12,12,0,9,564,0.095
2016,9,12,12,0,9,568,0.1
2016,9,12,12,0,9,572,0.12
2016,9,12,12,0,9,576,0.11
2016,9,12,12,0,9,580,0.075
2016,9,12,12,0,9,584,0.1
2016,9,12,12,0,9,588,0.08
2016,9,12,12,0,9,592,0.085
2016,9,12,12,0,9,596,0.065
2016,9,12,12,0,9,600,0.07
2016,9,12,12,0,9,604,0.085
2016,9,12,12,0,9,608,0.055
2016,9,12,12,0,9,612,0.055
2016,9,12,12,0,9,616,0.08
2016,9,12,12,0,9,620,0.055
2016,9,12,12,0,9,624,0.06
2016,9,12,12,0,9,628,0.075
2016,9,12,12,0,9,632,0.085
2016,9,12,12,0,9,636,0.065
2016,9,12,12,0,9,640,0.055
2016,9,12,12,0,9,644,0.06
2016,9,12,12,0,9,648,0.07
2016,9,12,12,0,9,652,0.075
2016,9,12,12,0,9,656,0.08
2016,9,12,12,0,9,660,0.07
2016,9,12,12,0,9,664,0.045
2016,9,12,12,0,9,668,0.05
2016,9,12,12,0,9,672,0.03
2016,9,12,12,0,9,676,0.045
2016,9,12,12,0,9,680,0.07
2016,9,12,12,0,9,684,0.075
2016,9,12,12,0,9,688,0.035
2016,9,12,12,0,9,692,0.045
2016,9,12,12,0,9,696,0.05
2016,9,12,12,0,9,700,0.065
2016,9,12,12,0,9,704,0.04
2016,9,12,12,0,9,708,0.04
2016,9,12,12,0,9,712,0.055
2016,9,12,12,0,9,716,0.05
2016,9,12,12,0,9,720,0.04
2016,9,12,12,0,9,724,0.03
2016,9,12,12,0,9,728,0.06
2016,9,12,12,0,9,732,0.055
2016,9,12,12,0,9,736,0.055
2016,9,12,12,0,9,740,0.06
2016,9,12,12,0,9,744,0.05
2016,9,12,12,0,9,748,0.075
2016,9,12,12,0,9,752,0.08
2016,9,12,12,0,9,756,0.055
2016,9,12,12,0,9,760,0.055
2016,9,12,12,0,9,764,0.065
2016,9,12,12,0,9,768,0.08
2016,9,12,12,0,9,772,0.075
2016,9,12,12,0,9,776,0.075
2016,9,12,12,0,9,780,0.075
2016,9,12,12,0,9,784,0.06
2016,9,12,12,0,9,788,0.06
2016,9,12,12,0,9,792,0.04
2016,9,12,12,0,9,796,0.04
2016,9,12,12,0,9,800,0.045
2016,9,12,12,0,9,804,0.055
2016,9,12,12,0,9,808,0.05
2016,9,12,12,0,9,812,0.05
2016,9,12,12,0,9,816,0.07
2016,9,12,12,0,9,820,0.04
2016,9,12,12,0,9,824,0.035
2016,9,12,12,0,9,828,0.03
2016,9,12,12,0,9,832,0.03
2016,9,12,12,0,9,836,0.05
2016,9,12,12,0,9,840,0.05
2016,9,12,12,0,9,844,0.045
2016,9,12,12,0,9,848,0.035
2016,9,12,12,0,9,852,0.055
2016,9,12,12,0,9,856,0.065
2016,9,12,12,0,9,860,0.05
2016,9,12,12,0,9,864,0.07
2016,9,12,12,0,9,868,0.06
2016,9,12,12,0,9,872,0.035
2016,9,12,12,0,9,876,0.04
2016,9,12,12,0,9,880,0.07
2016,9,12,12,0,9,884,0.06
2016,9,12,12,0,9,888,0.06
2016,9,12,12,0,9,892,0.07
2016,9,12,12,0,9,896,0.095
2016,9,12,12,0,9,900,0.065
2016,9,12,12,0,9,904,0.095
2016,9,12,12,0,9,908,0.1
2016,9,12,12,0,9,912,0.095
2016,9,12,12,0,9,916,0.09
2016,9,12,12,0,9,920,0.115
2016,9,12,12,0,9,924,0.1
2016,9,12,12,0,9,928,0.13
2016,9,12,12,0,9,932,0.14
2016,9,12,12,0,9,936,0.21
2016,9,12,12,0,9,940,0.26
2016,9,12,12,0,9,944,0.335
2016,9,12,12,0,9,948,0.375
2016,9,12,12,0,9,952,0.35
2016,9,12,12,0,9,956,0.3
2016,9,12,12,0,9,960,0.205
2016,9,12,12,0,9,964,0
2016,9,12,12,0,9,968,-0.29
2016,9,12,12,0,9,972,-0.51
2016,9,12,12,0,9,976,-0.53
2016,9,12,12,0,9,980,-0.49
2016,9,12,12,0,9,984,-0.37
2016,9,12,12,0,9,988,-0.23
2016,9,12,12,0,9,992,-0.1
2016,9,12,12,0,9,996,-0.01
2016,9,12,12,0,10,0,0.04
2016,9,12,12,0,10,4,0.065
2016,9,12,12,0,10,8,0.09
2016,9,12,12,0,10,12,0.12
2016,9,12,12,0,10,16,0.11
2016,9,12,12,0,10,20,0.115
2016,9,12,12,0,10,24,0.13
2016,9,12,12,0,10,28,0.12
2016,9,12,12,0,10,32,0.12
2016,9,12,12,0,10,36,0.12
2016,9,12,12,0,10,40,0.115
2016,9,12,12,0,10,44,0.125
2016,9,12,12,0,10,48,0.13
2016,9,12,12,0,10,52,0.105
2016,9,12,12,0,10,56,0.11
2016,9,12,12,0,10,60,0.14
2016,9,12,12,0,10,64,0.14
2016,9,12,12,0,10,68,0.13
2016,9,12,12,0,10,72,0.155
2016,9,12,12,0,10,76,0.155
2016,9,12,12,0,10,80,0.16
2016,9,12,12,0,10,84,0.18
2016,9,12,12,0,10,88,0.18
2016,9,12,12,0,10,92,0.155
2016,9,12,12,0,10,96,0.17
2016,9,12,12,0,10,100,0.18
2016,9,12,12,0,10,104,0.155
2016,9,12,12,0,10,108,0.165
2016,9,12,12,0,10,112,0.185
2016,9,12,12,0,10,116,0.18
2016,9,12,12,0,10,120,0.18
2016,9,12,12,0,10,124,0.18
2016,9,12,12,0,10,128,0.16
2016,9,12,12,0,10,132,0.185
2016,9,12,12,0,10,136,0.2
2016,9,12,12,0,10,140,0.185
2016,9,12,12,0,10,144,0.18
2016,9,12,12,0,10,148,0.18
2016,9,12,12,0,10,152,0.195
2016,9,12,12,0,10,156,0.185
2016,9,12,12,0,10,160,0.19
2016,9,12,12,0,10,164,0.18
2016,9,12,12,0,10,168,0.17
2016,9,12,12,0,10,172,0.185
2016,9,12,12,0,10,176,0.18
2016,9,12,12,0,10,180,0.175
2016,9,12,12,0,10,184,0.18
2016,9,12,12,0,10,188,0.165
2016,9,12,12,0,10,192,0.17
2016,9,12,12,0,10,196,0.165
2016,9,12,12,0,10,200,0.17
2016,9,12,12,0,10,204,0.175
2016,9,12,12,0,10,208,0.185
2016,9,12,12,0,10,212,0.165
2016,9,12,12,0,10,216,0.175
2016,9,12,12,0,10,220,0.165
2016,9,12,12,0,10,224,0.19
2016,9,12,12,0,10,228,0.175
2016,9,12,12,0,10,232,0.18
2016,9,12,12,0,10,236,0.16
2016,9,12,12,0,10,240,0.17
2016,9,12,12,0,10,244,0.19
2016,9,12,12,0,10,248,0.185
2016,9,12,12,0,10,252,0.17
2016,9,12,12,0,10,256,0.14
2016,9,12,12,0,10,260,0.14
2016,9,12,12,0,10,264,0.13
2016,9,12,12,0,10,268,0.11
2016,9,12,12,0,10,272,0.13
2016,9,12,12,0,10,276,0.13
2016,9,12,12,0,10,280,0.135
2016,9,12,12,0,10,284,0.135
2016,9,12,12,0,10,288,0.135
2016,9,12,12,0,10,292,0.11
2016,9,12,12,0,10,296,0.11
2016,9,12,12,0,10,300,0.095
2016,9,12,12,0,10,304,0.095
2016,9,12,12,0,10,308,0.11
2016,9,12,12,0,10,312,0.115
2016,9,12,12,0,10,316,0.1
2016,9,12,12,0,10,320,0.11
2016,9,12,12,0,10,324,0.07
2016,9,12,12,0,10,328,0.1
2016,9,12,12,0,10,332,0.095
2016,9,12,12,0,10,336,0.085
2016,9,12,12,0,10,340,0.095
2016,9,12,12,0,10,344,0.095
2016,9,12,12,0,10,348,0.1
2016,9,12,12,0,10,352,0.06
2016,9,12,12,0,10,356,0.085
2016,9,12,12,0,10,360,0.085
2016,9,12,12,0,10,364,0.09
2016,9,12,12,0,10,368,0.09
2016,9,12,12,0,10,372,0.065
2016,9,12,12,0,10,376,0.08
2016,9,12,12,0,10,380,0.08
2016,9,12,12,0,10,384,0.095
2016,9,12,12,0,10,388,0.06
2016,9,12,12,0,10,392,0.085
2016,9,12,12,0,10,396,0.07
2016,9,12,12,0,10,400,0.045
2016,9,12,12,0,10,404,0.07
2016,9,12,12,0,10,408,0.06
2016,9,12,12,0,10,412,0.065
2016,9,12,12,0,10,416,0.055
2016,9,12,12,0,10,420,0.06
2016,9,12,12,0,10,424,0.08
2016,9,12,12,0,10,428,0.06
2016,9,12,12,0,10,432,0.05
2016,9,12,12,0,10,436,0.06
2016,9,12,12,0,10,440,0.045
2016,9,12,12,0,10,444,0.055
2016,9,12,12,0,10,448,0.065
2016,9,12,12,0,10,452,0.05
2016,9,12,12,0,10,456,0.055
2016,9,12,12,0,10,460,0.06
2016,9,12,12,0,10,464,0.045
2016,9,12,12,0,10,468,0.035
2016,9,12,12,0,10,472,0.06
2016,9,12,12,0,10,476,0.06
2016,9,12,12,0,10,480,0.045
2016,9,12,12,0,10,484,0.065
2016,9,12,12,0,10,488,0.065
2016,9,12,12,0,10,492,0.065
2016,9,12,12,0,10,496,0.05
2016,9,12,12,0,10,500,0.05
2016,9,12,12,0,10,504,0.035
2016,9,12,12,0,10,508,0.03
2016,9,12,12,0,10,512,0.045
2016,9,12,12,0,10,516,0.045
2016,9,12,12,0,10,520,0.04
2016,9,12,12,0,10,524,0.015
2016,9,12,12,0,10,528,0.03
2016,9,12,12,0,10,532,0.05
2016,9,12,12,0,10,536,0.015
2016,9,12,12,0,10,540,0.02
2016,9,12,12,0,10,544,0.015
2016,9,12,12,0,10,548,0
2016,9,12,12,0,10,552,0.01
2016,9,12,12,0,10,556,0.005
2016,9,12,12,0,10,560,0.02
2016,9,12,12,0,10,564,0
2016,9,12,12,0,10,568,0
2016,9,12,12,0,10,572,0.015
2016,9,12,12,0,10,576,-0.01
2016,9,12,12,0,10,580,0.01
2016,9,12,12,0,10,584,0.005
2016,9,12,12,0,10,588,0
2016,9,12,12,0,10,592,0
2016,9,12,12,0,10,596,0
2016,9,12,12,0,10,600,-0.015
2016,9,12,12,0,10,604,-0.015
2016,9,12,12,0,10,608,-0.02
2016,9,12,12,0,10,612,-0.035
2016,9,12,12,0,10,616,-0.045
2016,9,12,12,0,10,620,-0.06
2016,9,12,12,0,10,624,-0.065
2016,9,12,12,0,10,628,-0.07
2016,9,12,12,0,10,632,-0.07
2016,9,12,12,0,10,636,-0.065
2016,9,12,12,0,10,640,-0.1
2016,9,12,12,0,10,644,-0.09
2016,9,12,12,0,10,648,-0.09
2016,9,12,12,0,10,652,-0.04
2016,9,12,12,0,10,656,-0.035
2016,9,12,12,0,10,660,-0.065
2016,9,12,12,0,10,664,-0.06
2016,9,12,12,0,10,668,-0.08
2016,9,12,12,0,10,672,-0.075
2016,9,12,12,0,10,676,-0.065
2016,9,12,12,0,10,680,-0.045
2016,9,12,12,0,10,684,-0.04
2016,9,12,12,0,10,688,-0.04
2016,9,12,12,0,10,692,-0.025
2016,9,12,12,0,10,696,-0.025
2016,9,12,12,0,10,700,-0.025
2016,9,12,12,0,10,704,-0.03
2016,9,12,12,0,10,708,-0.02
2016,9,12,12,0,10,712,0
2016,9,12,12,0,10,716,-0.02
2016,9,12,12,0,10,720,-0.035
2016,9,12,12,0,10,724,0
2016,9,12,12,0,10,728,0.04
2016,9,12,12,0,10,732,0.08
2016,9,12,12,0,10,736,0.13
2016,9,12,12,0,10,740,0.19
2016,9,12,12,0,10,744,0.215
2016,9,12,12,0,10,748,0.16
2016,9,12,12,0,10,752,0.03
2016,9,12,12,0,10,756,-0.155
2016,9,12,12,0,10,760,-0.425
2016,9,12,12,0,10,764,-0.705
2016,9,12,12,0,10,768,-0.83
2016,9,12,12,0,10,772,-0.82
2016,9,12,12,0,10,776,-0.73
2016,9,12,12,0,10,780,-0.55
2016,9,12,12,0,10,784,-0.375
2016,9,12,12,0,10,788,-0.255
2016,9,12,12,0,10,792,-0.2
2016,9,12,12,0,10,796,-0.16
2016,9,12,12,0,10,800,-0.155
2016,9,12,12,0,10,804,-0.13
2016,9,12,12,0,10,808,-0.135
2016,9,12,12,0,10,812,-0.12
2016,9,12,12,0,10,816,-0.135
2016,9,12,12,0,10,820,-0.13
2016,9,12,12,0,10,824,-0.15
2016,9,12,12,0,10,828,-0.105
2016,9,12,12,0,10,832,-0.12
2016,9,12,12,0,10,836,-0.08
2016,9,12,12,0,10,840,-0.085
2016,9,12,12,0,10,844,-0.06
2016,9,12,12,0,10,848,-0.065
2016,9,12,12,0,10,852,-0.035
2016,9,12,12,0,10,856,-0.02
2016,9,12,12,0,10,860,-0.03
2016,9,12,12,0,10,864,-0.025
2016,9,12,12,0,10,868,0.005
2016,9,12,12,0,10,872,0.005
2016,9,12,12,0,10,876,0
2016,9,12,12,0,10,880,0.02
2016,9,12,12,0,10,884,0.015
2016,9,12,12,0,10,888,0.005
2016,9,12,12,0,10,892,-0.005
2016,9,12,12,0,10,896,0.02
2016,9,12,12,0,10,900,0.01
2016,9,12,12,0,10,904,0.02
2016,9,12,12,0,10,908,0.02
2016,9,12,12,0,10,912,0.02
2016,9,12,12,0,10,916,0
2016,9,12,12,0,10,920,0.015
2016,9,12,12,0,10,924,0.01
2016,9,12,12,0,10,928,0.025
2016,9,12,12,0,10,932,0.025
2016,9,12,12,0,10,936,0.015
2016,9,12,12,0,10,940,0.02
2016,9,12,12,0,10,944,0.04
2016,9,12,12,0,10,948,0.045
2016,9,12,12,0,10,952,0.04
2016,9,12,12,0,10,956,0.03
2016,9,12,12,0,10,960,0.02
2016,9,12,12,0,10,964,0.015
2016,9,12,12,0,10,968,0.015
2016,9,12,12,0,10,972,0.005
2016,9,12,12,0,10,976,0.015
2016,9,12,12,0,10,980,0.015
2016,9,12,12,0,10,984,0
2016,9,12,12,0,10,988,0.005
2016,9,12,12,0,10,992,-0.01
2016,9,12,12,0,10,996,0
2016,9,12,12,0,11,0,0.005
2016,9,12,12,0,11,4,-0.015
2016,9,12,12,0,11,8,0.005
2016,9,12,12,0,11,12,0.015
2016,9,12,12,0,11,16,0.01
2016,9,12,12,0,11,20,0.01
2016,9,12,12,0,11,24,0.035
2016,9,12,12,0,11,28,0.005
2016,9,12,12,0,11,32,0.01
2016,9,12,12,0,11,36,0.025
2016,9,12,12,0,11,40,0.005
2016,9,12,12,0,11,44,0
2016,9,12,12,0,11,48,-0.015
2016,9,12,12,0,11,52,-0.025
2016,9,12,12,0,11,56,-0.025
2016,9,12,12,0,11,60,-0.015
2016,9,12,12,0,11,64,-0.01
2016,9,12,12,0,11,68,-0.03
2016,9,12,12,0,11,72,-0.035
2016,9,12,12,0,11,76,-0.045
2016,9,12,12,0,11,80,-0.05
2016,9,12,12,0,11,84,-0.04
2016,9,12,12,0,11,88,-0.045
2016,9,12,12,0,11,92,-0.05
2016,9,12,12,0,11,96,-0.04
2016,9,12,12,0,11,100,-0.04
2016,9,12,12,0,11,104,-0.06
2016,9,12,12,0,11,108,-0.065
2016,9,12,12,0,11,112,-0.07
2016,9,12,12,0,11,116,-0.06
2016,9,12,12,0,11,120,-0.05
2016,9,12,12,0,11,124,-0.08
2016,9,12,12,0,11,128,-0.06
2016,9,12,12,0,11,132,-0.075
2016,9,12,12,0,11,136,-0.085
2016,9,12,12,0,11,140,-0.075
2016,9,12,12,0,11,144,-0.075
2016,9,12,12,0,11,148,-0.05
2016,9,12,12,0,11,152,-0.065
2016,9,12,12,0,11,156,-0.075
2016,9,12,12,0,11,160,-0.1
2016,9,12,12,0,11,164,-0.08
2016,9,12,12,0,11,168,-0.095
2016,9,12,12,0,11,172,-0.105
2016,9,12,12,0,11,176,-0.1
2016,9,12,12,0,11,180,-0.07
2016,9,12,12,0,11,184,-0.09
2016,9,12,12,0,11,188,-0.075
2016,9,12,12,0,11,192,-0.08
2016,9,12,12,0,11,196,-0.09
2016,9,12,12,0,11,200,-0.09
2016,9,12,12,0,11,204,-0.095
2016,9,12,12,0,11,208,-0.105
2016,9,12,12,0,11,212,-0.1
2016,9,12,12,0,11,216,-0.11
2016,9,12,12,0,11,220,-0.13
2016,9,12,12,0,11,224,-0.105
2016,9,12,12,0,11,228,-0.1
2016,9,12,12,0,11,232,-0.12
2016,9,12,12,0,11,236,-0.12
2016,9,12,12,0,11,240,-0.125
2016,9,12,12,0,11,244,-0.115
2016,9,12,12,0,11,248,-0.115
2016,9,12,12,0,11,252,-0.1
2016,9,12,12,0,11,256,-0.09
2016,9,12,12,0,11,260,-0.12
2016,9,12,12,0,11,264,-0.12
2016,9,12,12,0,11,268,-0.12
2016,9,12,12,0,11,272,-0.095
2016,9,12,12,0,11,276,-0.115
2016,9,12,12,0,11,280,-0.12
2016,9,12,12,0,11,284,-0.135
2016,9,12,12,0,11,288,-0.125
2016,9,12,12,0,11,292,-0.14
2016,9,12,12,0,11,296,-0.125
2016,9,12,12,0,11,300,-0.13
2016,9,12,12,0,11,304,-0.125
2016,9,12,12,0,11,308,-0.12
2016,9,12,12,0,11,312,-0.11
2016,9,12,12,0,11,316,-0.11
2016,9,12,12,0,11,320,-0.105
2016,9,12,12,0,11,324,-0.105
2016,9,12,12,0,11,328,-0.115
2016,9,12,12,0,11,332,-0.105
2016,9,12,12,0,11,336,-0.125
2016,9,12,12,0,11,340,-0.12
2016,9,12,12,0,11,344,-0.105
2016,9,12,12,0,11,348,-0.115
2016,9,12,12,0,11,352,-0.115
2016,9,12,12,0,11,356,-0.125
2016,9,12,12,0,11,360,-0.15
2016,9,12,12,0,11,364,-0.15
2016,9,12,12,0,11,368,-0.135
2016,9,12,12,0,11,372,-0.14
2016,9,12,12,0,11,376,-0.145
2016,9,12,12,0,11,380,-0.12
2016,9,12,12,0,11,384,-0.14
2016,9,12,12,0,11,388,-0.13
2016,9,12,12,0,11,392,-0.17
2016,9,12,12,0,11,396,-0.145
2016,9,12,12,0,11,400,-0.135
2016,9,12,12,0,11,404,-0.17
2016,9,12,12,0,11,408,-0.17
2016,9,12,12,0,11,412,-0.155
2016,9,12,12,0,11,416,-0.15
2016,9,12,12,0,11,420,-0.16
2016,9,12,12,0,11,424,-0.135
2016,9,12,12,0,11,428,-0.14
2016,9,12,12,0,11,432,-0.13
2016,9,12,12,0,11,436,-0.17
2016,9,12,12,0,11,440,-0.145
2016,9,12,12,0,11,444,-0.145
2016,9,12,12,0,11,448,-0.16
2016,9,12,12,0,11,452,-0.145
2016,9,12,12,0,11,456,-0.17
2016,9,12,12,0,11,460,-0.15
2016,9,12,12,0,11,464,-0.13
2016,9,12,12,0,11,468,-0.115
2016,9,12,12,0,11,472,-0.125
2016,9,12,12,0,11,476,-0.14
2016,9,12,12,0,11,480,-0.12
2016,9,12,12,0,11,484,-0.115
2016,9,12,12,0,11,488,-0.13
2016,9,12,12,0,11,492,-0.09
2016,9,12,12,0,11,496,-0.07
2016,9,12,12,0,11,500,-0.015
2016,9,12,12,0,11,504,0.025
2016,9,12,12,0,11,508,0.105
2016,9,12,12,0,11,512,0.15
2016,9,12,12,0,11,516,0.145
2016,9,12,12,0,11,520,0.06
2016,9,12,12,0,11,524,-0.055
2016,9,12,12,0,11,528,-0.285
2016,9,12,12,0,11,532,-0.605
2016,9,12,12,0,11,536,-0.825
2016,9,12,12,0,11,540,-0.865
2016,9,12,12,0,11,544,-0.8
2016,9,12,12,0,11,548,-0.66
2016,9,12,12,0,11,552,-0.495
2016,9,12,12,0,11,556,-0.37
2016,9,12,12,0,11,560,-0.255
2016,9,12,12,0,11,564,-0.185
2016,9,12,12,0,11,568,-0.17
2016,9,12,12,0,11,572,-0.15
2016,9,12,12,0,11,576,-0.165
2016,9,12,12,0,11,580,-0.135
